Contract_No,Flag,upcoming_pdi_type,pdi_contracts_status,run_date
459188,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
8620,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
92051,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
336880,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
289539,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
371801,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
390099,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
438300,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285326,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
330964,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
420451,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
236668,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
297709,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
295336,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
371350,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
435948,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460389,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
379226,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
401735,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
171661,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
193891,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
377579,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
153546,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
344514,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
452171,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
453316,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459962,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460711,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461085,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
298596,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
358482,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
412605,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
104918,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
414991,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
439273,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
208085,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
240180,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459143,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
404254,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
407747,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
433398,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
231132,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
17164,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
369256,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
400802,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459604,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
344267,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460136,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460230,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460966,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
399481,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
428553,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460905,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
99394,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
343813,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
366185,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
415035,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459563,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459622,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460243,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
194057,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
376430,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
411204,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460367,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
348504,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
378830,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
326478,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
441653,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
453946,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460158,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
304534,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459774,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459215,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
138941,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
434336,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
458867,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460793,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
240995,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
436424,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
245598,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
295204,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
312327,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460643,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461061,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
246143,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
314217,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
436555,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
461005,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
46263,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
400992,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
410585,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459413,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460357,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460410,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
443532,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
459363,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
268951,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
414247,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460897,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
348204,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
417035,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459304,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
258139,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
293320,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
344552,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285591,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460271,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
412012,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460039,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460628,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460950,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
161457,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
299417,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
341661,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459466,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
248157,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
403767,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
404568,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460030,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
123148,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
338391,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
433510,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
161046,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
304588,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
426496,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459147,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459733,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459900,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460210,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
436647,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460664,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
299562,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
123863,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
365819,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459530,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
90015,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
217770,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460272,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
117528,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
142320,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
347627,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460652,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
307625,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459548,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460366,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460855,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
408877,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
435238,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
459798,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
166078,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
409465,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461020,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
452241,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460606,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461055,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
298700,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
328066,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
118253,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
418628,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
433999,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461079,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
327619,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
350158,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
453394,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460629,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
179528,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
342775,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
345103,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
371685,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
412786,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459193,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460329,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
342772,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
20806,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
262831,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
358104,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
380531,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
439703,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
452799,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459811,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
283311,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
328205,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
288997,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
318890,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
354130,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
437780,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
450103,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
291928,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
295043,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459603,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
329849,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
412644,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
433749,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
439643,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459669,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461039,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
312777,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
348667,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
440536,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460019,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
387122,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460641,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
288735,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
345693,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
382564,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
407923,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
102029,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
327092,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285681,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
415733,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
443480,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
220187,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285789,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
438567,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460257,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
405917,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
424670,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
322646,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
354697,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
391644,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
412841,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459565,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461047,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
375875,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
257276,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
318031,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
359171,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
383934,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
334189,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
350090,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
379188,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460564,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
349034,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
314533,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
376322,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460433,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
222791,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
340044,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
358682,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
410959,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
452723,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285920,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
231539,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
342745,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
433647,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
451189,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
459698,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
249086,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459243,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460672,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460869,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
384819,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
410067,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
235361,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
249787,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
277434,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
428749,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
440070,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459922,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460574,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461049,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
310236,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
423658,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
438027,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
326161,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
384246,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
339487,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459555,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
211123,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
307688,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
354085,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
461076,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
195499,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459970,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
366098,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
389390,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
429078,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
458930,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460776,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
424,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
416041,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
459165,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459354,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460175,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
341789,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
442707,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459786,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
232806,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
342120,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460457,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460301,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460333,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
125682,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
168472,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
327023,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460747,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
285944,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
335836,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
341618,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
368501,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
340038,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
302047,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459684,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
344324,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
366990,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460883,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
393246,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
309919,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
400740,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
403734,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
425578,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460577,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460904,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460993,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
347180,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460314,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
201068,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
201430,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
325562,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
446305,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
408518,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
444816,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460873,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
266117,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460040,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
302198,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
316973,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
444190,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
353607,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
395842,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
409459,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
227949,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
371477,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
457755,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459209,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459965,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460892,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
171806,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
341040,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459121,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
361654,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460750,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
305786,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
392118,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
359031,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
379961,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
460785,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
237945,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
334210,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
438306,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
444812,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
121149,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
221575,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
374431,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
424802,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460737,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
292441,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
310264,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
446669,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
457549,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459230,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
460279,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
163879,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
284264,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
341658,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459399,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
200528,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
333728,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
340104,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
354998,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
377710,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459927,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
283166,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
319022,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-01
432728,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
459672,upgrade/ppc,"",PDI_Available_but_RO,2019-11-01
302344,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
373523,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460108,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460601,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
405009,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-20
460166,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460857,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460957,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
397850,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
459359,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
389031,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
412009,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
303008,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
410822,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
256914,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-20
314168,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
350235,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
459925,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
458885,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-20
345254,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
389133,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
440002,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
459570,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460451,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
165862,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
217940,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
374486,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
432731,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-20
447467,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460613,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
316195,upgrade/ppc,null_pdi,PDI_not_Available,2019-11-20
326771,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
288454,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
400300,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
460466,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
328523,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
342179,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
411346,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
443545,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
189952,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
461043,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
338809,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
79271,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
444234,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
461050,upgrade/ppc,"",PDI_Available_but_RO,2019-11-20
